"","school","program","schoolname","sssdistrict","ssslong","ssslat","quality","cutoff","size","selectivity_cutoff","selectivity_quality"
"2107","9020101","Block Laying & Concreting","KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512323,6.112612724,252.095238095238,215,21,"3","4"
"2108","9020101","Carpentry & Joinery","KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512323,6.112612724,254.25,239,4,"5","4"
"2109","9020101","Electrical Installation Works","KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512323,6.112612724,262.405797101449,223,69,"4","5"
"2110","9020101","Mech. Eng. Craft Pract.","KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512323,6.112612724,290,290,1,"8","7"
"2111","9020101","Motor Vehicle Mech.","KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512323,6.112612724,266.117647058824,223,34,"4","5"
"2112","9020101","Painting & Decorating","KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512323,6.112612724,253.727272727273,213,11,"3","4"
"2113","9020101","Plumbing & Gas Fitting","KOFORIDUA TECH. INST., KOFORIDUA","New Juaben (Koforidua)",-0.297512323,6.112612724,258.75,228,4,"5","5"
"2114","90202","Agriculture","KUSANABA SENIOR HIGH. SCH, KUSANABA","Bawku West (Zebilla)",-0.478857458,10.81852722,236.714285714286,222,7,"4","1"
"2115","90202","Business","KUSANABA SENIOR HIGH. SCH, KUSANABA","Bawku West (Zebilla)",-0.478857458,10.81852722,233.48,199,50,"1","1"
"2116","90202","General Arts","KUSANABA SENIOR HIGH. SCH, KUSANABA","Bawku West (Zebilla)",-0.478857458,10.81852722,245.46,227,50,"5","3"
"2117","9020901","Block Laying & Concreting","AMANKWAKROM FISHERIES & AGRIC., AMANKWAKROM","Kwahu North (Donkorkrom)",-0.264697343,6.911973476,262,262,1,"7","5"
"2118","9021001","Block Laying & Concreting","ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528684,6.619226456,240.625,201,8,"1","2"
"2119","9021001","Carpentry & Joinery","ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528684,6.619226456,252,221,6,"4","4"
"2120","9021001","Catering","ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528684,6.619226456,244,212,7,"2","2"
"2121","9021001","Electrical Installation Works","ST. JOSEPH'S TECH. INST., KWAHU-TAFO","Kwahu South (Mpraeso)",-0.635528684,6.619226456,269,269,1,"7","6"
"2122","9021002","Accounting","ABETIFI TECH. INST., ABETIFI","Kwahu South (Mpraeso)",-0.635528684,6.619226456,264,226,8,"4","5"
"2123","9021002","Fashion Design","ABETIFI TECH. INST., ABETIFI","Kwahu South (Mpraeso)",-0.635528684,6.619226456,243,243,1,"6","2"
"2124","9021002","Motor Vehicle Mech.","ABETIFI TECH. INST., ABETIFI","Kwahu South (Mpraeso)",-0.635528684,6.619226456,243.765957446808,204,47,"1","2"
"2125","9021101","Block Laying & Concreting","AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037278,6.133318901,255.714285714286,211,14,"2","4"
"2126","9021101","Electrical Installation Works","AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037278,6.133318901,259.555555555556,221,27,"4","5"
"2127","9021101","Mech. Eng. Craft Pract.","AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037278,6.133318901,252.631578947368,210,19,"2","4"
"2128","9021101","Motor Vehicle Mech.","AKWATIA TECH. INST., AKWATIA","Kwaebibirem (Kade)",-0.799037278,6.133318901,265.041666666667,219,24,"4","5"
"2129","9021301","Block Laying & Concreting","ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213,6.178557873,280.675,219,40,"4","6"
"2130","9021301","Carpentry & Joinery","ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213,6.178557873,284.666666666667,236,9,"5","7"
"2131","9021301","Electrical Installation Works","ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213,6.178557873,327.65,290,40,"8","9"
"2132","9021301","Mech. Eng. Craft Pract.","ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213,6.178557873,310.25,270,40,"7","8"
"2133","9021301","Motor Vehicle Mech.","ST. PAUL TECH. SCHOOL, KUKURANTUMI","East Akim (Kibi)",-0.454344213,6.178557873,303.5,263,40,"7","8"
"2134","90301","General Arts","SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,272.3,252,100,"6","6"
"2135","90301","General Science","SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,268.257142857143,246,35,"6","5"
"2136","90301","Home Economics","SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,246.666666666667,221,45,"4","3"
"2137","90301","Technical","SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,237.05,211,40,"2","1"
"2138","9030101","Block Laying & Concreting","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,260.411764705882,213,17,"3","5"
"2139","9030101","Carpentry & Joinery","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,249.111111111111,219,9,"4","3"
"2140","9030101","Catering","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,267,243,3,"6","5"
"2141","9030101","Electrical Mach. Rew.","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,259.842105263158,214,19,"3","5"
"2142","9030101","Fashion Design","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,230.2,210,5,"2","1"
"2143","9030101","Furniture Craft","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,243.428571428571,216,7,"3","2"
"2144","9030101","Mech. Eng. Craft Pract.","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,294.92,262,25,"7","7"
"2145","9030101","Motor Vehicle Mech.","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,295.56,266,25,"7","7"
"2146","9030101","Painting & Decorating","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,245.636363636364,218,11,"3","3"
"2147","9030101","Plumbing & Gas Fitting","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,266.333333333333,258,3,"7","5"
"2148","9030101","Refrigeration & Air Cond.","CAPE COAST TECH. INST., CAPE COAST","Cape Coast Municipal",-1.306593895,5.153656006,238.428571428571,193,7,"1","2"
"2149","90302","Agriculture","FUMBISI SENIOR HIGH SCH, FUMBISI","Builsa (Sandema)",-1.337494493,10.55707264,232.103448275862,200,29,"1","1"
"2150","90302","General Arts","FUMBISI SENIOR HIGH SCH, FUMBISI","Builsa (Sandema)",-1.337494493,10.55707264,233.421052631579,210,19,"2","1"
"2151","90302","Home Economics","FUMBISI SENIOR HIGH SCH, FUMBISI","Builsa (Sandema)",-1.337494493,10.55707264,237.857142857143,223,7,"4","2"
"2152","90303","Agriculture","SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,245.52,220,50,"4","3"
"2153","90303","Business","SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,262.62,246,50,"6","5"
"2154","90303","General Arts","SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,257.59,234,100,"5","4"
"2155","90303","Home Economics","SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.337494493,10.55707264,234.54,202,50,"1","1"
"2156","9030401","Agric. Mechanics","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,260.181818181818,218,11,"3","5"
"2157","9030401","Block Laying & Concreting","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,251.666666666667,208,6,"2","3"
"2158","9030401","Carpentry & Joinery","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,247.75,235,4,"5","3"
"2159","9030401","Electrical Installation Works","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,241,241,1,"6","2"
"2160","9030401","Furniture Craft","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,223.2,197,5,"1","1"
"2161","9030401","Mech. Eng. Craft Pract.","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,272.9,245,40,"6","6"
"2162","9030401","Motor Vehicle Mech.","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,244,216,40,"3","2"
"2163","9030401","Painting & Decorating","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,246.5,224,4,"4","3"
"2164","9030401","Plumbing & Gas Fitting","ASUANSI TECH. INST., ASUANSI","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.197088361,5.130000591,287,268,2,"7","7"
"2165","90401","Business","BOLGA GIRLS SEC  SCH, ZAARE-BOLGATANGA      ","Bolgatanga",-0.880232632,10.74245644,284.612244897959,258,49,"7","7"
"2166","90401","General Arts","BOLGA GIRLS SEC  SCH, ZAARE-BOLGATANGA      ","Bolgatanga",-0.880232632,10.74245644,290.626666666667,271,150,"7","7"
"2167","90401","General Science","BOLGA GIRLS SEC  SCH, ZAARE-BOLGATANGA      ","Bolgatanga",-0.880232632,10.74245644,278.6,247,50,"6","6"
"2168","90401","Home Economics","BOLGA GIRLS SEC  SCH, ZAARE-BOLGATANGA      ","Bolgatanga",-0.880232632,10.74245644,280.2,257,70,"7","6"
"2169","9040101","Block Laying & Concreting","TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,256.739130434783,224,23,"4","4"
"2170","9040101","Electrical Installation Works","TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,212.5,212,2,"2","1"
"2171","9040101","Mech. Eng. Craft Pract.","TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,284.375,256,80,"6","7"
"2172","9040101","Motor Vehicle Mech.","TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,269.025,243,80,"6","6"
"2173","9040101","Plumbing & Gas Fitting","TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,240.260869565217,198,23,"1","2"
"2174","9040101","Refrigeration & Air Cond.","TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,244.727272727273,213,22,"3","2"
"2175","9040101","Welding & Fabrication","TAKORADI TECH. INST., TAKORADI","Shama/Ahanta/East (Sekondi/Takoradi)",-1.623654723,5.081101418,245.914285714286,209,35,"2","3"
"2176","90402","General Arts","ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,273.1875,258,80,"7","6"
"2177","90402","General Science","ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,264.766666666667,246,30,"6","5"
"2178","90402","Home Economics","ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,239.62,220,50,"4","2"
"2179","90402","Technical","ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,237.6625,201,80,"1","1"
"2180","90403","Agriculture","BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,304.1875,284,80,"8","8"
"2181","90403","Business","BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,308.891666666667,287,120,"8","8"
"2182","90403","General Arts","BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,322.075,302,120,"9","9"
"2183","90403","General Science","BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632,10.74245644,335.6375,314,80,"9","9"
"2184","9040301","Block Laying & Concreting","KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.311802149,5.141225815,262,214,11,"3","5"
"2185","9040301","Carpentry & Joinery","KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.311802149,5.141225815,238.333333333333,232,3,"5","2"
"2186","9040301","Electrical Installation Works","KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.311802149,5.141225815,255.325581395349,215,43,"3","4"
"2187","9040301","Mech. Eng. Craft Pract.","KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.311802149,5.141225815,244.6,210,50,"2","2"
"2188","9040301","Motor Vehicle Mech.","KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.311802149,5.141225815,241.36170212766,202,47,"1","2"
"2189","9040301","Plumbing & Gas Fitting","KIKAM TECH. INST., KIKAM","Nzema East (Axim)",-2.311802149,5.141225815,249.454545454545,216,11,"3","3"
"2190","90404","Agriculture","KONGO SENIOR HIGH SCH, KONGO","Bolgatanga",-0.880232632,10.74245644,225.533333333333,201,15,"1","1"
"2191","90404","General Arts","KONGO SENIOR HIGH SCH, KONGO","Bolgatanga",-0.880232632,10.74245644,233.714285714286,202,14,"1","1"
"2192","90404","Home Economics","KONGO SENIOR HIGH SCH, KONGO","Bolgatanga",-0.880232632,10.74245644,230.714285714286,214,7,"3","1"
"2193","90405","Agriculture","ZUARUNGU SENIOR HIGH. SCH, ZUARUNGU","Bolgatanga",-0.880232632,10.74245644,256.285714285714,239,70,"5","4"
"2194","90405","General Arts","ZUARUNGU SENIOR HIGH. SCH, ZUARUNGU","Bolgatanga",-0.880232632,10.74245644,257.385714285714,234,140,"5","4"
"2195","90405","Home Economics","ZUARUNGU SENIOR HIGH. SCH, ZUARUNGU","Bolgatanga",-0.880232632,10.74245644,236.175,208,40,"2","1"
"2196","90501","Agriculture","NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,294.3,271,90,"7","7"
"2197","90501","Business","NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,299.333333333333,282,90,"8","8"
"2198","90501","General Arts","NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,317.733333333333,299,90,"9","8"
"2199","90501","General Science","NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,320.844444444444,304,45,"9","9"
"2200","90501","Home Economics","NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,274.8,256,45,"6","6"
"2201","90501","Visual Arts","NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,273.333333333333,243,45,"6","6"
"2202","9050101","Auto Body Works","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,318.057142857143,298,35,"8","8"
"2203","9050101","Block Laying & Concreting","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,279.457142857143,244,35,"6","6"
"2204","9050101","Carpentry & Joinery","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,278.25,227,20,"5","6"
"2205","9050101","Electrical Installation Works","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,329.714285714286,313,35,"9","9"
"2206","9050101","Electrical Mach. Rew.","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,293.485714285714,260,35,"7","7"
"2207","9050101","Fashion Design","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,237,237,1,"5","1"
"2208","9050101","Industrial Mechanics","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,312.714285714286,282,35,"8","8"
"2209","9050101","Motor Vehicle Mech.","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,329.942857142857,308,35,"9","9"
"2210","9050101","Plumbing & Gas Fitting","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,270.565217391304,225,23,"4","6"
"2211","9050101","Radio, TV & Electronics","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,294.885714285714,271,35,"7","7"
"2212","9050101","Refrigeration & Air Cond.","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,269.428571428571,225,35,"4","6"
"2213","9050101","Upholstery","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,264.857142857143,244,7,"6","5"
"2214","9050101","Welding & Fabrication","KUMASI TECH. INST., KUMASI","Kumasi Metro",-1.597187161,6.682059765,307.371428571429,281,35,"8","8"
"2215","90502","Agriculture","O.L.L SENIOR HIGH/TECHNICAL SCH, NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,234.2,201,50,"1","1"
"2216","90502","Home Economics","O.L.L SENIOR HIGH/TECHNICAL SCH, NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,229.407407407407,200,27,"1","1"
"2217","90502","Technical","O.L.L SENIOR HIGH/TECHNICAL SCH, NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,244.454545454545,210,22,"2","2"
"2218","90503","Agriculture","CHIANA SENIOR HIGH SCH, CHIANA","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,237.35,205,40,"1","1"
"2219","90503","Business","CHIANA SENIOR HIGH SCH, CHIANA","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,238.888888888889,208,27,"2","2"
"2220","90503","General Arts","CHIANA SENIOR HIGH SCH, CHIANA","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,236.911111111111,194,45,"1","1"
"2221","90504","Agriculture","AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,232.897435897436,199,39,"1","1"
"2222","90504","General Arts","AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,239,212,19,"2","2"
"2223","90504","Technical","AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,231.4,223,5,"4","1"
"2224","90504","Visual Arts","AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,231,212,10,"2","1"
"2225","90505","General Arts","NOTRE DAME SEMINARY SENIOR HIGH SCHOOL, NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,333.177777777778,303,45,"9","9"
"2226","90505","General Science","NOTRE DAME SEMINARY SENIOR HIGH SCHOOL, NAVRONGO","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,366.391304347826,339,46,"10","10"
"2227","90506","Agriculture","SIRIGU SENIOR HIGH. SCH, SIRIGU","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,231.285714285714,204,7,"1","1"
"2228","90506","Business","SIRIGU SENIOR HIGH. SCH, SIRIGU","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,232.333333333333,201,9,"1","1"
"2229","90506","General Arts","SIRIGU SENIOR HIGH. SCH, SIRIGU","Kassena/Nankani (Navrongo)",-1.217440963,10.90942287,233.363636363636,204,11,"1","1"
"2230","9051801","Block Laying & Concreting","KROBEA ASANTE TECH./VOC. SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,288.25,240,4,"5","7"
"2231","9051801","Carpentry & Joinery","KROBEA ASANTE TECH./VOC. SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,243,213,2,"3","2"
"2232","9051801","Electrical Installation Works","KROBEA ASANTE TECH./VOC. SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235957,7.210828781,254.333333333333,228,9,"5","4"
"2233","90601","General Arts","BONGO SENIOR HIGH SCH BONGO","Bongo",-0.787704289,10.92411995,256.2125,235,160,"5","4"
"2234","90601","Home Economics","BONGO SENIOR HIGH SCH BONGO","Bongo",-0.787704289,10.92411995,235.625,216,40,"3","1"
"2235","90602","Agriculture","GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704289,10.92411995,290.822222222222,281,45,"8","7"
"2236","90602","General Arts","GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704289,10.92411995,283.984615384615,272,65,"7","7"
"2237","90602","Home Economics","GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704289,10.92411995,250.688888888889,237,45,"5","3"
"2238","90602","Technical","GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704289,10.92411995,257,234,25,"5","4"
"2239","9070501","Accounting","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,233.1,209,10,"2","1"
"2240","9070501","Block Laying & Concreting","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,242.4,222,10,"4","2"
"2241","9070501","Carpentry & Joinery","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,269,236,4,"5","6"
"2242","9070501","Electrical Installation Works","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,250.314285714286,220,35,"4","3"
"2243","9070501","Fashion Design","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,234.1,210,10,"2","1"
"2244","9070501","Mech. Eng. Craft Pract.","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,258.578947368421,202,19,"1","4"
"2245","9070501","Motor Vehicle Mech.","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,248.030303030303,207,33,"1","3"
"2246","9070501","Painting & Decorating","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,245.666666666667,218,9,"3","3"
"2247","9070501","Secretarial","ANLO TECH. INST., ANLOGA","Keta",0.853055775,5.907464027,234,234,1,"5","1"
"2248","9070601","Accounting","KPANDO TECH. INST., KPANDO","Kpando",0.267385125,6.89685154,257.380952380952,223,21,"4","4"
"2249","9070601","Agric. Mechanics","KPANDO TECH. INST., KPANDO","Kpando",0.267385125,6.89685154,253.384615384615,208,13,"2","4"
"2250","9070601","Block Laying & Concreting","KPANDO TECH. INST., KPANDO","Kpando",0.267385125,6.89685154,264.608695652174,197,23,"1","5"
